gu_name,waiting_personal_num ,waiting_company_num ,profit ,visited_personal_num ,visited_company_num ,Date 
강동구,40,19,598,39,6,"Tuesday, August 2, 2022"
송파구,77,6,589,77,6,"Tuesday, August 2, 2022"
관악구,34,17,449,38,11,"Monday, August 1, 2022"
금천구,46,14,429,59,9,"Tuesday, July 26, 2022"
구로구,37,12,476,23,13,"Sunday, July 31, 2022"
마포구,28,16,477,69,13,"Sunday, July 31, 2022"
강남구,64,6,463,46,5,"Saturday, July 30, 2022"
서초구,24,10,507,72,5,"Sunday, August 7, 2022"
동작구,57,8,563,65,13,"Tuesday, August 2, 2022"
은평구,21,14,541,62,8,"Wednesday, August 3, 2022"
중랑구,74,17,483,78,12,"Friday, August 5, 2022"
강동구,78,9,532,44,9,"Wednesday, July 27, 2022"
송파구,31,19,413,64,8,"Saturday, August 6, 2022"
관악구,74,11,583,71,12,"Sunday, August 7, 2022"
금천구,51,14,468,78,12,"Wednesday, August 3, 2022"
구로구,41,14,433,51,6,"Wednesday, August 3, 2022"
마포구,27,8,487,50,10,"Wednesday, August 3, 2022"
서대문구,72,7,495,62,10,"Sunday, August 7, 2022"
중구,37,9,418,42,13,"Friday, July 29, 2022"
성북구,41,11,430,32,12,"Saturday, August 6, 2022"
종로구,46,6,412,60,10,"Saturday, August 6, 2022"
영등포구,43,14,402,30,7,"Thursday, July 28, 2022"
관악구,23,16,445,26,9,"Monday, August 1, 2022"
강동구,64,15,461,54,13,"Sunday, August 7, 2022"
송파구,78,14,514,30,10,"Monday, July 25, 2022"
관악구,52,8,432,74,9,"Monday, July 25, 2022"
금천구,23,10,511,51,9,"Wednesday, August 3, 2022"
구로구,58,17,543,24,9,"Saturday, July 30, 2022"
마포구,26,18,436,30,11,"Friday, August 5, 2022"
강남구,44,17,423,35,8,"Wednesday, July 27, 2022"
서초구,44,12,414,73,12,"Monday, August 1, 2022"
동작구,61,12,543,66,10,"Friday, August 5, 2022"
은평구,63,18,523,66,8,"Sunday, August 7, 2022"
중랑구,27,11,495,51,5,"Friday, August 5, 2022"
강동구,23,8,415,59,8,"Sunday, August 7, 2022"
송파구,24,14,435,36,8,"Wednesday, July 27, 2022"
관악구,73,15,411,26,5,"Saturday, August 6, 2022"
금천구,42,8,484,74,13,"Friday, August 5, 2022"
구로구,65,6,498,57,12,"Sunday, August 7, 2022"
마포구,22,17,412,36,6,"Thursday, August 4, 2022"
서대문구,32,19,437,31,8,"Wednesday, August 3, 2022"
중구,62,8,547,42,11,"Sunday, July 31, 2022"
성북구,36,9,562,26,7,"Wednesday, July 27, 2022"
종로구,36,7,599,60,12,"Saturday, August 6, 2022"
영등포구,64,13,541,67,13,"Thursday, July 28, 2022"
관악구,53,15,430,55,13,"Monday, August 1, 2022"
강동구,43,7,535,78,10,"Tuesday, July 26, 2022"
송파구,37,6,460,69,11,"Friday, July 29, 2022"
관악구,51,12,463,51,9,"Tuesday, July 26, 2022"
금천구,60,15,425,46,6,"Tuesday, July 26, 2022"
구로구,33,16,591,56,13,"Monday, August 1, 2022"
마포구,40,16,577,69,5,"Saturday, July 30, 2022"
강남구,44,18,524,52,8,"Tuesday, August 2, 2022"
서초구,39,17,577,31,10,"Monday, August 1, 2022"
동작구,25,18,518,65,11,"Tuesday, July 26, 2022"
은평구,62,17,532,62,13,"Tuesday, July 26, 2022"
중랑구,60,15,468,42,5,"Wednesday, August 3, 2022"
강동구,32,8,414,39,12,"Wednesday, August 3, 2022"
송파구,59,15,433,51,9,"Wednesday, July 27, 2022"
관악구,23,14,583,65,8,"Saturday, August 6, 2022"
금천구,47,16,563,74,13,"Wednesday, July 27, 2022"
구로구,33,11,406,78,5,"Monday, August 1, 2022"
마포구,30,7,439,29,5,"Friday, July 29, 2022"
서대문구,56,12,561,30,5,"Sunday, July 31, 2022"
중구,36,16,544,79,13,"Wednesday, August 3, 2022"
성북구,40,7,509,45,11,"Wednesday, July 27, 2022"
종로구,46,10,527,51,10,"Tuesday, July 26, 2022"
영등포구,36,6,455,54,13,"Saturday, August 6, 2022"
관악구,43,8,436,52,5,"Monday, July 25, 2022"
강동구,41,8,550,59,8,"Monday, July 25, 2022"
송파구,24,16,436,55,11,"Sunday, August 7, 2022"
관악구,28,16,427,59,10,"Sunday, August 7, 2022"
금천구,21,18,443,58,10,"Tuesday, August 2, 2022"
구로구,57,14,526,32,7,"Friday, July 29, 2022"
마포구,34,17,498,31,7,"Thursday, July 28, 2022"
강남구,54,15,510,68,13,"Monday, July 25, 2022"
서초구,60,12,416,54,6,"Thursday, August 4, 2022"
동작구,44,19,490,68,10,"Saturday, August 6, 2022"
은평구,41,17,533,78,11,"Sunday, August 7, 2022"
중랑구,34,17,541,57,13,"Tuesday, July 26, 2022"
강동구,76,15,529,62,5,"Monday, August 1, 2022"
송파구,65,16,411,58,13,"Saturday, July 30, 2022"
관악구,21,15,552,28,6,"Friday, July 29, 2022"
금천구,49,16,589,42,6,"Friday, July 29, 2022"
구로구,76,14,564,26,13,"Tuesday, July 26, 2022"
마포구,29,14,582,37,6,"Tuesday, July 26, 2022"
서대문구,51,17,491,40,6,"Monday, July 25, 2022"
중구,70,11,521,65,5,"Saturday, August 6, 2022"
성북구,54,18,558,58,13,"Tuesday, August 2, 2022"
종로구,77,8,519,69,11,"Monday, August 1, 2022"
영등포구,42,14,494,66,8,"Friday, July 29, 2022"
관악구,49,11,510,79,11,"Wednesday, August 3, 2022"
강동구,70,18,564,72,6,"Thursday, August 4, 2022"
송파구,30,6,541,24,5,"Sunday, August 7, 2022"
관악구,65,17,502,47,7,"Wednesday, August 3, 2022"
금천구,69,19,500,74,13,"Tuesday, August 2, 2022"
구로구,41,12,488,61,5,"Wednesday, August 3, 2022"
마포구,51,11,467,56,7,"Sunday, July 31, 2022"
강남구,31,11,512,29,9,"Saturday, July 30, 2022"
서초구,72,9,410,27,7,"Thursday, July 28, 2022"
동작구,48,6,541,69,9,"Wednesday, July 27, 2022"
은평구,58,9,539,20,6,"Friday, August 5, 2022"
중랑구,58,8,591,20,13,"Thursday, July 28, 2022"
강동구,35,11,436,25,12,"Saturday, August 6, 2022"
송파구,55,10,577,43,12,"Thursday, August 4, 2022"
관악구,24,18,429,33,12,"Tuesday, August 2, 2022"
금천구,65,12,435,47,13,"Saturday, July 30, 2022"
구로구,27,13,471,68,7,"Friday, August 5, 2022"
마포구,53,9,475,34,13,"Thursday, August 4, 2022"
서대문구,63,6,514,56,7,"Thursday, August 4, 2022"
중구,72,7,489,48,5,"Thursday, August 4, 2022"
성북구,36,9,521,39,8,"Tuesday, July 26, 2022"
종로구,68,13,510,47,12,"Monday, July 25, 2022"
영등포구,70,13,451,55,5,"Thursday, July 28, 2022"
관악구,71,7,428,58,13,"Saturday, August 6, 2022"
강동구,57,11,519,46,8,"Monday, July 25, 2022"
송파구,38,11,455,43,7,"Monday, August 1, 2022"
관악구,42,15,436,42,8,"Monday, August 1, 2022"
금천구,62,8,521,59,8,"Monday, August 1, 2022"
구로구,47,11,433,31,11,"Wednesday, July 27, 2022"
마포구,37,12,557,56,13,"Sunday, July 31, 2022"
강남구,43,9,403,23,13,"Saturday, August 6, 2022"
서초구,72,15,411,65,13,"Thursday, August 4, 2022"
동작구,39,8,400,20,10,"Thursday, August 4, 2022"
은평구,41,7,441,29,7,"Tuesday, August 2, 2022"
중랑구,29,11,498,35,7,"Sunday, July 31, 2022"
강동구,45,13,509,23,7,"Thursday, August 4, 2022"
송파구,58,11,530,37,13,"Tuesday, August 2, 2022"
관악구,52,15,482,45,12,"Friday, August 5, 2022"
금천구,55,6,575,51,10,"Wednesday, August 3, 2022"
구로구,44,10,573,49,12,"Wednesday, July 27, 2022"
마포구,59,18,478,71,7,"Thursday, August 4, 2022"
서대문구,55,6,530,62,10,"Monday, July 25, 2022"
중구,60,7,556,76,10,"Saturday, July 30, 2022"
성북구,34,6,582,36,8,"Wednesday, August 3, 2022"
종로구,46,16,555,28,6,"Thursday, August 4, 2022"
영등포구,23,15,534,71,10,"Monday, July 25, 2022"
관악구,74,15,459,21,13,"Thursday, August 4, 2022"
강동구,36,10,533,79,10,"Saturday, August 6, 2022"
송파구,35,13,595,22,8,"Saturday, July 30, 2022"
관악구,54,11,489,72,6,"Sunday, August 7, 2022"
금천구,23,11,563,22,10,"Monday, July 25, 2022"
구로구,78,6,423,68,6,"Wednesday, July 27, 2022"
마포구,27,18,454,72,7,"Monday, July 25, 2022"
강남구,41,11,431,63,8,"Friday, July 29, 2022"
서초구,32,9,579,78,6,"Wednesday, July 27, 2022"
동작구,64,16,435,35,12,"Friday, July 29, 2022"
은평구,67,8,424,65,6,"Thursday, August 4, 2022"
중랑구,60,9,525,66,5,"Tuesday, August 2, 2022"
강동구,78,8,550,24,7,"Monday, August 1, 2022"
송파구,54,7,502,71,10,"Monday, July 25, 2022"
관악구,73,12,412,30,11,"Monday, August 1, 2022"
금천구,30,19,548,53,5,"Tuesday, July 26, 2022"
구로구,56,15,580,55,9,"Monday, July 25, 2022"
마포구,40,17,514,57,12,"Monday, July 25, 2022"
서대문구,54,16,485,32,11,"Saturday, July 30, 2022"
중구,45,6,401,45,6,"Monday, August 1, 2022"
성북구,49,10,591,22,10,"Monday, July 25, 2022"
종로구,77,13,435,64,8,"Friday, August 5, 2022"
영등포구,71,11,594,52,10,"Saturday, July 30, 2022"
관악구,48,18,517,20,12,"Saturday, July 30, 2022"
강동구,42,13,430,42,6,"Thursday, August 4, 2022"
송파구,79,15,535,32,10,"Wednesday, July 27, 2022"
관악구,39,19,543,53,6,"Monday, August 1, 2022"
금천구,51,19,533,66,5,"Tuesday, August 2, 2022"
구로구,29,12,449,34,7,"Monday, August 1, 2022"
마포구,78,9,452,46,11,"Monday, July 25, 2022"
강남구,36,17,463,58,13,"Monday, August 1, 2022"
서초구,72,9,530,23,8,"Thursday, July 28, 2022"
동작구,64,7,534,30,11,"Saturday, July 30, 2022"
은평구,69,7,436,59,8,"Wednesday, August 3, 2022"
중랑구,33,13,504,61,10,"Monday, August 1, 2022"
강동구,66,18,578,79,12,"Wednesday, August 3, 2022"
송파구,26,7,425,76,10,"Monday, August 1, 2022"
관악구,74,8,573,78,7,"Friday, August 5, 2022"
금천구,72,6,496,26,11,"Wednesday, August 3, 2022"
구로구,45,17,451,49,5,"Wednesday, August 3, 2022"
마포구,46,9,591,79,9,"Friday, August 5, 2022"
서대문구,64,17,536,24,7,"Sunday, July 31, 2022"
중구,68,19,472,46,6,"Thursday, July 28, 2022"
성북구,42,11,428,31,10,"Sunday, July 31, 2022"
종로구,56,18,512,61,6,"Wednesday, July 27, 2022"
영등포구,70,11,508,69,8,"Friday, July 29, 2022"
관악구,26,6,421,61,5,"Wednesday, August 3, 2022"
강동구,58,13,440,31,11,"Monday, July 25, 2022"
송파구,24,7,562,29,9,"Wednesday, July 27, 2022"
관악구,46,13,407,68,6,"Monday, July 25, 2022"
금천구,20,18,575,72,12,"Tuesday, August 2, 2022"
구로구,37,15,530,50,9,"Saturday, August 6, 2022"
마포구,75,19,494,77,13,"Friday, August 5, 2022"
강남구,24,17,475,31,8,"Sunday, July 31, 2022"
서초구,78,8,445,30,5,"Thursday, July 28, 2022"
동작구,66,19,412,30,7,"Thursday, July 28, 2022"
은평구,66,6,597,21,10,"Monday, August 1, 2022"
중랑구,26,7,443,31,11,"Wednesday, July 27, 2022"
강동구,34,16,574,32,7,"Sunday, July 31, 2022"
송파구,75,18,503,29,10,"Tuesday, August 2, 2022"
관악구,57,19,514,62,9,"Monday, July 25, 2022"
금천구,36,14,438,72,13,"Friday, August 5, 2022"
구로구,46,14,548,52,11,"Wednesday, July 27, 2022"
마포구,73,19,493,56,5,"Thursday, August 4, 2022"
서대문구,30,13,443,69,8,"Thursday, August 4, 2022"
중구,34,6,591,62,11,"Friday, July 29, 2022"
성북구,52,7,456,44,10,"Friday, August 5, 2022"
종로구,73,15,505,46,13,"Friday, July 29, 2022"
영등포구,71,14,446,79,9,"Tuesday, August 2, 2022"
관악구,30,8,450,27,5,"Saturday, July 30, 2022"
강동구,36,16,583,44,13,"Saturday, July 30, 2022"
송파구,41,17,416,58,9,"Saturday, July 30, 2022"
관악구,30,13,523,61,6,"Thursday, August 4, 2022"
금천구,41,16,524,30,5,"Tuesday, August 2, 2022"
구로구,70,12,547,70,12,"Thursday, July 28, 2022"
마포구,54,13,547,72,10,"Saturday, July 30, 2022"
강남구,75,14,527,28,7,"Tuesday, July 26, 2022"
서초구,66,8,538,49,12,"Sunday, July 31, 2022"
동작구,40,10,531,40,9,"Wednesday, July 27, 2022"
은평구,21,12,442,35,12,"Sunday, August 7, 2022"
중랑구,73,15,439,56,6,"Tuesday, July 26, 2022"
강동구,41,7,526,35,5,"Friday, August 5, 2022"
송파구,31,14,418,46,8,"Wednesday, August 3, 2022"
관악구,32,13,461,64,11,"Monday, July 25, 2022"
금천구,22,16,422,52,9,"Tuesday, July 26, 2022"
구로구,56,16,497,43,6,"Sunday, August 7, 2022"
마포구,37,12,456,50,11,"Tuesday, August 2, 2022"
서대문구,45,14,469,54,6,"Monday, July 25, 2022"
중구,63,15,426,20,13,"Monday, July 25, 2022"
성북구,66,17,475,42,10,"Wednesday, July 27, 2022"
종로구,65,13,400,49,11,"Friday, August 5, 2022"
영등포구,27,6,525,46,10,"Monday, July 25, 2022"
관악구,26,9,499,34,7,"Sunday, July 31, 2022"
강동구,50,6,593,30,11,"Friday, July 29, 2022"
송파구,33,9,595,40,12,"Saturday, August 6, 2022"
관악구,31,10,445,38,11,"Thursday, July 28, 2022"
금천구,20,13,449,53,11,"Tuesday, August 2, 2022"
구로구,68,19,458,37,13,"Monday, August 1, 2022"
마포구,76,16,491,54,13,"Wednesday, July 27, 2022"
강남구,57,8,476,64,13,"Monday, July 25, 2022"
서초구,37,15,509,44,8,"Wednesday, July 27, 2022"
동작구,76,18,488,61,11,"Wednesday, July 27, 2022"
은평구,24,12,506,22,8,"Monday, July 25, 2022"
중랑구,56,6,409,36,9,"Friday, July 29, 2022"
강동구,57,13,476,38,10,"Monday, August 1, 2022"
송파구,39,19,486,32,11,"Tuesday, August 2, 2022"
관악구,20,9,466,48,10,"Monday, July 25, 2022"
금천구,24,15,479,25,11,"Monday, August 1, 2022"
구로구,54,16,559,20,13,"Monday, July 25, 2022"
마포구,22,11,480,47,6,"Thursday, August 4, 2022"
서대문구,49,7,591,39,10,"Friday, July 29, 2022"
중구,39,9,450,74,12,"Thursday, July 28, 2022"
성북구,38,19,457,36,6,"Tuesday, July 26, 2022"
종로구,79,14,492,57,12,"Wednesday, August 3, 2022"
영등포구,69,9,425,49,13,"Sunday, August 7, 2022"
관악구,28,7,511,30,10,"Wednesday, August 3, 2022"
강동구,62,8,400,72,10,"Sunday, August 7, 2022"
송파구,29,15,477,54,8,"Sunday, August 7, 2022"
관악구,69,17,419,39,12,"Tuesday, July 26, 2022"
금천구,42,17,595,65,12,"Saturday, August 6, 2022"
구로구,38,19,520,28,6,"Thursday, August 4, 2022"
마포구,73,13,549,54,7,"Wednesday, August 3, 2022"
강남구,74,11,473,72,5,"Tuesday, July 26, 2022"
서초구,43,11,580,49,13,"Tuesday, August 2, 2022"
동작구,58,15,539,40,11,"Monday, August 1, 2022"
은평구,65,17,513,38,7,"Friday, August 5, 2022"
중랑구,36,11,580,48,10,"Tuesday, July 26, 2022"
강동구,44,11,533,30,7,"Tuesday, August 2, 2022"
송파구,45,14,526,67,5,"Tuesday, July 26, 2022"
관악구,65,7,424,25,11,"Wednesday, July 27, 2022"
금천구,27,8,408,54,13,"Monday, August 1, 2022"
구로구,37,14,512,76,11,"Sunday, July 31, 2022"
마포구,67,12,468,66,7,"Sunday, August 7, 2022"
서대문구,65,10,537,51,5,"Wednesday, July 27, 2022"
중구,35,17,532,23,5,"Wednesday, August 3, 2022"
성북구,58,17,482,59,10,"Saturday, July 30, 2022"
종로구,71,10,568,26,10,"Thursday, July 28, 2022"
영등포구,70,16,516,42,9,"Wednesday, July 27, 2022"
관악구,51,16,476,59,6,"Sunday, July 31, 2022"
강동구,61,7,550,39,10,"Wednesday, August 3, 2022"
송파구,69,7,437,46,10,"Wednesday, July 27, 2022"
관악구,52,9,457,35,12,"Friday, July 29, 2022"
금천구,31,8,429,43,7,"Saturday, July 30, 2022"
구로구,39,13,442,75,11,"Sunday, August 7, 2022"
마포구,38,7,426,33,5,"Sunday, July 31, 2022"
강남구,54,11,442,46,9,"Tuesday, July 26, 2022"
서초구,21,11,564,67,5,"Friday, August 5, 2022"
동작구,73,14,503,39,7,"Saturday, August 6, 2022"
은평구,49,19,428,61,5,"Monday, July 25, 2022"
중랑구,58,18,413,26,13,"Friday, July 29, 2022"
강동구,38,13,402,39,13,"Thursday, August 4, 2022"
송파구,49,9,428,38,7,"Saturday, August 6, 2022"
관악구,32,10,474,65,8,"Friday, July 29, 2022"
금천구,29,17,540,31,11,"Friday, July 29, 2022"
구로구,40,8,406,42,9,"Tuesday, August 2, 2022"
마포구,32,10,518,30,8,"Saturday, July 30, 2022"
서대문구,29,13,417,63,12,"Thursday, July 28, 2022"
중구,76,10,508,67,13,"Saturday, July 30, 2022"
성북구,46,17,571,66,8,"Monday, August 1, 2022"
종로구,69,19,487,38,8,"Friday, July 29, 2022"
영등포구,77,14,461,65,5,"Saturday, July 30, 2022"
관악구,78,11,483,31,7,"Sunday, August 7, 2022"
강동구,64,11,441,52,13,"Tuesday, August 2, 2022"
송파구,33,14,592,33,5,"Thursday, August 4, 2022"
관악구,21,15,560,46,12,"Friday, August 5, 2022"
금천구,73,14,534,49,7,"Saturday, August 6, 2022"
구로구,26,11,530,61,11,"Monday, August 1, 2022"
마포구,57,16,469,61,5,"Saturday, July 30, 2022"
강남구,65,10,508,41,10,"Wednesday, July 27, 2022"
서초구,43,16,479,22,9,"Tuesday, July 26, 2022"
동작구,28,10,582,37,5,"Tuesday, July 26, 2022"
은평구,48,8,509,35,8,"Wednesday, July 27, 2022"
중랑구,36,16,565,48,13,"Wednesday, August 3, 2022"
강동구,47,14,459,36,12,"Tuesday, July 26, 2022"
송파구,69,12,438,44,8,"Thursday, July 28, 2022"
관악구,39,8,478,31,12,"Sunday, July 31, 2022"
금천구,59,15,489,33,10,"Wednesday, July 27, 2022"
구로구,63,8,476,45,7,"Friday, July 29, 2022"
마포구,49,18,482,54,7,"Tuesday, August 2, 2022"
서대문구,54,9,542,71,12,"Wednesday, July 27, 2022"
중구,34,14,563,21,7,"Friday, August 5, 2022"
성북구,50,18,568,24,11,"Sunday, July 31, 2022"
종로구,68,7,468,72,8,"Friday, July 29, 2022"
영등포구,23,18,464,31,9,"Monday, July 25, 2022"
관악구,63,12,527,56,5,"Saturday, August 6, 2022"
강동구,76,13,516,32,13,"Sunday, August 7, 2022"
송파구,20,11,432,48,10,"Wednesday, August 3, 2022"
관악구,66,10,476,69,5,"Saturday, July 30, 2022"
금천구,26,8,594,47,8,"Wednesday, July 27, 2022"
구로구,62,17,583,39,11,"Saturday, July 30, 2022"
마포구,55,9,568,79,6,"Wednesday, August 3, 2022"
강남구,20,7,480,30,9,"Friday, August 5, 2022"
서초구,34,13,597,20,9,"Wednesday, July 27, 2022"
동작구,58,12,516,77,5,"Wednesday, July 27, 2022"
은평구,53,7,414,37,6,"Wednesday, August 3, 2022"
중랑구,60,13,471,27,11,"Saturday, July 30, 2022"
강동구,74,14,541,58,8,"Friday, July 29, 2022"
송파구,42,6,421,34,11,"Friday, July 29, 2022"
관악구,70,19,489,37,12,"Tuesday, August 2, 2022"
금천구,34,13,546,31,9,"Sunday, July 31, 2022"
구로구,32,18,534,64,6,"Saturday, July 30, 2022"
마포구,31,12,573,21,7,"Wednesday, August 3, 2022"
서대문구,76,14,561,25,11,"Monday, August 1, 2022"
중구,50,8,519,58,9,"Tuesday, July 26, 2022"
성북구,54,7,546,21,12,"Sunday, August 7, 2022"
종로구,42,9,450,21,5,"Friday, August 5, 2022"
영등포구,63,7,438,26,10,"Saturday, July 30, 2022"
관악구,36,13,597,66,6,"Tuesday, August 2, 2022"
강동구,72,18,556,71,8,"Monday, July 25, 2022"
송파구,76,12,428,68,12,"Tuesday, August 2, 2022"
관악구,74,12,489,41,12,"Saturday, August 6, 2022"
금천구,46,14,599,58,8,"Sunday, July 31, 2022"
구로구,30,18,555,29,13,"Sunday, August 7, 2022"
마포구,51,12,552,42,10,"Wednesday, July 27, 2022"
강남구,26,13,424,73,10,"Saturday, August 6, 2022"
서초구,58,10,410,60,10,"Friday, August 5, 2022"
동작구,65,16,492,49,10,"Sunday, July 31, 2022"
은평구,43,6,588,70,10,"Thursday, August 4, 2022"
중랑구,68,9,462,74,7,"Friday, July 29, 2022"
강동구,45,17,582,76,11,"Thursday, August 4, 2022"
송파구,59,14,578,57,9,"Friday, August 5, 2022"
관악구,29,17,543,39,7,"Saturday, July 30, 2022"
금천구,72,17,494,28,10,"Monday, August 1, 2022"
구로구,25,12,473,33,12,"Thursday, July 28, 2022"
마포구,53,8,558,51,5,"Thursday, August 4, 2022"
서대문구,37,7,506,49,10,"Friday, August 5, 2022"
중구,48,13,592,42,6,"Monday, August 1, 2022"
성북구,34,19,579,47,9,"Tuesday, August 2, 2022"
종로구,71,10,562,61,8,"Sunday, August 7, 2022"
영등포구,43,14,569,52,6,"Friday, August 5, 2022"
관악구,53,8,406,37,11,"Thursday, July 28, 2022"
강동구,44,17,510,75,10,"Friday, August 5, 2022"
송파구,59,16,420,21,6,"Sunday, August 7, 2022"
관악구,32,15,555,25,10,"Thursday, July 28, 2022"
금천구,59,14,536,53,13,"Saturday, August 6, 2022"
구로구,39,12,402,22,8,"Sunday, August 7, 2022"
마포구,25,13,405,24,10,"Wednesday, July 27, 2022"
강남구,79,10,435,38,9,"Thursday, July 28, 2022"
서초구,22,7,564,30,12,"Saturday, July 30, 2022"
동작구,30,8,458,68,5,"Monday, August 1, 2022"
은평구,54,14,582,48,9,"Sunday, July 31, 2022"
중랑구,30,6,590,65,12,"Saturday, August 6, 2022"
강동구,62,18,542,59,9,"Saturday, July 30, 2022"
송파구,50,8,460,60,10,"Wednesday, July 27, 2022"
관악구,62,13,526,42,5,"Tuesday, August 2, 2022"
금천구,22,11,462,41,9,"Sunday, August 7, 2022"
구로구,24,18,419,52,7,"Monday, August 1, 2022"
마포구,30,13,482,66,7,"Wednesday, July 27, 2022"
서대문구,45,10,572,25,11,"Tuesday, July 26, 2022"
중구,23,7,538,38,6,"Tuesday, August 2, 2022"
성북구,67,8,458,24,7,"Saturday, July 30, 2022"
종로구,71,9,420,26,7,"Friday, August 5, 2022"
영등포구,53,19,434,21,9,"Tuesday, July 26, 2022"
관악구,40,18,460,69,5,"Saturday, August 6, 2022"
강동구,30,10,402,46,9,"Monday, July 25, 2022"
송파구,44,19,562,70,12,"Wednesday, July 27, 2022"
관악구,52,16,543,30,5,"Thursday, July 28, 2022"
금천구,55,6,454,30,10,"Tuesday, July 26, 2022"
구로구,61,7,501,29,12,"Thursday, July 28, 2022"
마포구,60,12,414,28,13,"Friday, August 5, 2022"
강남구,64,19,464,63,9,"Thursday, July 28, 2022"
서초구,56,9,468,63,9,"Saturday, July 30, 2022"
동작구,72,11,586,50,13,"Saturday, July 30, 2022"
은평구,68,12,416,49,10,"Wednesday, August 3, 2022"
중랑구,42,19,520,36,5,"Thursday, July 28, 2022"
강동구,64,19,408,58,11,"Thursday, August 4, 2022"
송파구,51,9,409,77,9,"Thursday, July 28, 2022"
